GO_ID,ONTOLOGY,TERM,N,DE,P.DE,FDR,SigGenesInSet
GO:0006108,BP,malate metabolic process,9,0,1,1,""
GO:0006161,BP,deoxyguanosine catabolic process,3,0,1,1,""
GO:0006203,BP,dGTP catabolic process,2,0,1,1,""
GO:0006244,BP,pyrimidine nucleotide catabolic process,22,0,1,1,""
GO:0006287,BP,"base-excision repair, gap-filling",13,0,1,1,""
GO:0006383,BP,transcription by RNA polymerase III,61,0,1,1,""
GO:0006398,BP,mRNA 3'-end processing by stem-loop binding and cleavage,7,0,1,1,""
GO:0006429,BP,leucyl-tRNA aminoacylation,2,0,1,1,""
GO:0006431,BP,methionyl-tRNA aminoacylation,2,0,1,1,""
GO:0006498,BP,N-terminal protein lipidation,5,0,1,1,""
GO:0006579,BP,amino-acid betaine catabolic process,3,0,1,1,""
GO:0006598,BP,polyamine catabolic process,3,0,1,1,""
GO:0006612,BP,protein targeting to membrane,108,0,1,1,""
GO:0006646,BP,phosphatidylethanolamine biosynthetic process,9,0,1,1,""
GO:0006691,BP,leukotriene metabolic process,29,0,1,1,""
GO:0006706,BP,steroid catabolic process,23,0,1,1,""
GO:0006726,BP,eye pigment biosynthetic process,1,0,1,1,""
GO:0006747,BP,FAD biosynthetic process,1,0,1,1,""
GO:0006772,BP,thiamine metabolic process,3,0,1,1,""
GO:0006777,BP,Mo-molybdopterin cofactor biosynthetic process,6,0,1,1,""
GO:0006853,BP,carnitine shuttle,5,0,1,1,""
GO:0006879,BP,intracellular iron ion homeostasis,69,0,1,1,""
GO:0007000,BP,nucleolus organization,10,0,1,1,""
GO:0007028,BP,cytoplasm organization,6,0,1,1,""
GO:0007039,BP,protein catabolic process in the vacuole,23,0,1,1,""
GO:0007094,BP,mitotic spindle assembly checkpoint signaling,55,0,1,1,""
GO:0007156,BP,homophilic cell-cell adhesion,169,0,1,1,""
GO:0007190,BP,activation of adenylate cyclase activity,14,0,1,1,""
GO:0007194,BP,negative regulation of adenylate cyclase activity,10,0,1,1,""
GO:0007210,BP,serotonin receptor signaling pathway,15,0,1,1,""
GO:0007217,BP,tachykinin receptor signaling pathway,9,0,1,1,""
GO:0007252,BP,I-kappaB phosphorylation,2,0,1,1,""
GO:0007308,BP,oocyte construction,6,0,1,1,""
GO:0007309,BP,oocyte axis specification,6,0,1,1,""
GO:0007314,BP,oocyte anterior/posterior axis specification,6,0,1,1,""
GO:0007315,BP,pole plasm assembly,6,0,1,1,""
GO:0007386,BP,compartment pattern specification,1,0,1,1,""
GO:0007387,BP,anterior compartment pattern formation,1,0,1,1,""
GO:0007388,BP,posterior compartment specification,1,0,1,1,""
GO:0007405,BP,neuroblast proliferation,37,0,1,1,""
GO:0007520,BP,myoblast fusion,73,0,1,1,""
GO:0008107,MF,galactoside 2-alpha-L-fucosyltransferase activity,2,0,1,1,""
GO:0008108,MF,UDP-glucose:hexose-1-phosphate uridylyltransferase activity,1,0,1,1,""
GO:0008160,MF,protein tyrosine phosphatase activator activity,5,0,1,1,""
GO:0008188,MF,neuropeptide receptor activity,51,0,1,1,""
GO:0008275,CC,gamma-tubulin small complex,1,0,1,1,""
GO:0008303,CC,caspase complex,7,0,1,1,""
GO:0008358,BP,"maternal determination of anterior/posterior axis, embryo",6,0,1,1,""
GO:0008425,MF,"2-methoxy-6-polyprenyl-1,4-benzoquinol methyltransferase activity",1,0,1,1,""
GO:0008455,MF,"alpha-1,6-mannosylglycoprotein 2-beta-N-acetylglucosaminyltransferase activity",1,0,1,1,""
GO:0008474,MF,palmitoyl-(protein) hydrolase activity,14,0,1,1,""
GO:0008480,MF,sarcosine dehydrogenase activity,1,0,1,1,""
GO:0008489,MF,"UDP-galactose:glucosylceramide beta-1,4-galactosyltransferase activity",3,0,1,1,""
GO:0008591,BP,"regulation of Wnt signaling pathway, calcium modulating pathway",1,0,1,1,""
GO:0008627,BP,intrinsic apoptotic signaling pathway in response to osmotic stress,7,0,1,1,""
GO:0008663,MF,"2',3'-cyclic-nucleotide 2'-phosphodiesterase activity",1,0,1,1,""
GO:0008705,MF,methionine synthase activity,1,0,1,1,""
GO:0008718,MF,D-amino-acid dehydrogenase activity,1,0,1,1,""
GO:0008757,MF,S-adenosylmethionine-dependent methyltransferase activity,155,0,1,1,""
GO:0009003,MF,signal peptidase activity,5,0,1,1,""
GO:0009138,BP,pyrimidine nucleoside diphosphate metabolic process,10,0,1,1,""
GO:0009233,BP,menaquinone metabolic process,6,0,1,1,""
GO:0009247,BP,glycolipid biosynthetic process,86,0,1,1,""
GO:0009258,BP,10-formyltetrahydrofolate catabolic process,3,0,1,1,""
GO:0009267,BP,cellular response to starvation,162,0,1,1,""
GO:0009303,BP,rRNA transcription,42,0,1,1,""
GO:0009304,BP,tRNA transcription,12,0,1,1,""
GO:0009440,BP,cyanate catabolic process,2,0,1,1,""
GO:0009441,BP,glycolate metabolic process,3,0,1,1,""
GO:0009620,BP,response to fungus,61,0,1,1,""
GO:0009636,BP,response to toxic substance,242,0,1,1,""
GO:0009648,BP,photoperiodism,28,0,1,1,""
GO:0009673,MF,low-affinity phosphate transmembrane transporter activity,1,0,1,1,""
GO:0009785,BP,blue light signaling pathway,2,0,1,1,""
GO:0009791,BP,post-embryonic development,13,0,1,1,""
GO:0009841,CC,mitochondrial endopeptidase Clp complex,1,0,1,1,""
GO:0009882,MF,blue light photoreceptor activity,2,0,1,1,""
GO:0009925,CC,basal plasma membrane,294,0,1,1,""
GO:0010171,BP,body morphogenesis,23,0,1,1,""
GO:0010224,BP,response to UV-B,17,0,1,1,""
GO:0010370,CC,perinucleolar chromocenter,2,0,1,1,""
GO:0010446,BP,response to alkaline pH,3,0,1,1,""
GO:0010481,BP,epidermal cell division,3,0,1,1,""
GO:0010482,BP,regulation of epidermal cell division,3,0,1,1,""
GO:0010493,BP,Lewis a epitope biosynthetic process,1,0,1,1,""
GO:0010586,BP,miRNA metabolic process,101,0,1,1,""
GO:0010636,BP,positive regulation of mitochondrial fusion,5,0,1,1,""
GO:0010762,BP,regulation of fibroblast migration,35,0,1,1,""
GO:0010780,BP,meiotic DNA double-strand break formation involved in reciprocal meiotic recombination,1,0,1,1,""
GO:0010800,BP,positive regulation of peptidyl-threonine phosphorylation,7,0,1,1,""
GO:0010811,BP,positive regulation of cell-substrate adhesion,105,0,1,1,""
GO:0010828,BP,positive regulation of D-glucose transmembrane transport,37,0,1,1,""
GO:0010842,BP,retina layer formation,18,0,1,1,""
GO:0010852,MF,cyclase inhibitor activity,6,0,1,1,""
GO:0010894,BP,negative regulation of steroid biosynthetic process,26,0,1,1,""
GO:0010931,BP,macrophage tolerance induction,1,0,1,1,""
GO:0010932,BP,regulation of macrophage tolerance induction,1,0,1,1,""
GO:0010933,BP,positive regulation of macrophage tolerance induction,1,0,1,1,""
GO:0010949,BP,negative regulation of intestinal phytosterol absorption,2,0,1,1,""
GO:0010966,BP,regulation of phosphate transport,6,0,1,1,""
GO:0010988,BP,regulation of low-density lipoprotein particle clearance,24,0,1,1,""
GO:0012510,CC,trans-Golgi network transport vesicle membrane,21,0,1,1,""
GO:0014735,BP,regulation of muscle atrophy,3,0,1,1,""
GO:0014744,BP,positive regulation of muscle adaptation,13,0,1,1,""
GO:0014804,CC,terminal cisterna lumen,1,0,1,1,""
GO:0014832,BP,urinary bladder smooth muscle contraction,5,0,1,1,""
GO:0014842,BP,regulation of skeletal muscle satellite cell proliferation,12,0,1,1,""
GO:0014848,BP,urinary tract smooth muscle contraction,5,0,1,1,""
GO:0014855,BP,striated muscle cell proliferation,55,0,1,1,""
GO:0014857,BP,regulation of skeletal muscle cell proliferation,12,0,1,1,""
GO:0014878,BP,response to electrical stimulus involved in regulation of muscle adaptation,2,0,1,1,""
GO:0014888,BP,striated muscle adaptation,41,0,1,1,""
GO:0014912,BP,negative regulation of smooth muscle cell migration,31,0,1,1,""
GO:0015078,MF,proton transmembrane transporter activity,162,0,1,1,""
GO:0015130,MF,mevalonate transmembrane transporter activity,1,0,1,1,""
GO:0015276,MF,ligand-gated monoatomic ion channel activity,176,0,1,1,""
GO:0015295,MF,solute:proton symporter activity,24,0,1,1,""
GO:0015296,MF,monoatomic anion:monoatomic cation symporter activity,23,0,1,1,""
GO:0015311,MF,monoamine:proton antiporter activity,4,0,1,1,""
GO:0015375,MF,glycine:sodium symporter activity,3,0,1,1,""
GO:0015410,MF,ABC-type manganese transporter activity,1,0,1,1,""
GO:0015499,MF,formate transmembrane transporter activity,1,0,1,1,""
GO:0015556,MF,C4-dicarboxylate transmembrane transporter activity,15,0,1,1,""
GO:0015650,MF,lactate:proton symporter activity,2,0,1,1,""
GO:0015697,BP,quaternary ammonium group transport,16,0,1,1,""
GO:0015724,BP,formate transport,1,0,1,1,""
GO:0015728,BP,mevalonate transport,1,0,1,1,""
GO:0015797,BP,mannitol transmembrane transport,1,0,1,1,""
GO:0015798,BP,myo-inositol transport,4,0,1,1,""
GO:0015808,BP,L-alanine transport,10,0,1,1,""
GO:0015867,BP,ATP transport,22,0,1,1,""
GO:0016103,BP,diterpenoid catabolic process,4,0,1,1,""
GO:0016137,BP,glycoside metabolic process,16,0,1,1,""
GO:0016153,MF,urocanate hydratase activity,1,0,1,1,""
GO:0016170,MF,interleukin-15 receptor binding,1,0,1,1,""
GO:0016212,MF,kynurenine-oxoglutarate transaminase activity,4,0,1,1,""
GO:0016232,MF,HNK-1 sulfotransferase activity,1,0,1,1,""
GO:0016239,BP,positive regulation of macroautophagy,84,0,1,1,""
GO:0016255,BP,attachment of GPI anchor to protein,6,0,1,1,""
GO:0016260,BP,L-selenocysteine biosynthetic process,3,0,1,1,""
GO:0016279,MF,protein-lysine N-methyltransferase activity,59,0,1,1,""
GO:0016285,MF,alanyl aminopeptidase activity,2,0,1,1,""
GO:0016362,MF,"activin receptor activity, type II",3,0,1,1,""
GO:0016410,MF,N-acyltransferase activity,81,0,1,1,""
GO:0016447,BP,somatic recombination of immunoglobulin gene segments,45,0,1,1,""
GO:0016479,BP,negative regulation of transcription by RNA polymerase I,8,0,1,1,""
GO:0016538,MF,cyclin-dependent protein serine/threonine kinase regulator activity,49,0,1,1,""
GO:0016593,CC,Cdc73/Paf1 complex,7,0,1,1,""
GO:0016647,MF,"oxidoreductase activity, acting on the CH-NH group of donors, oxygen as acceptor",3,0,1,1,""
GO:0016730,MF,"oxidoreductase activity, acting on iron-sulfur proteins as donors",2,0,1,1,""
GO:0016731,MF,"oxidoreductase activity, acting on iron-sulfur proteins as donors, NAD or NADP as acceptor",2,0,1,1,""
GO:0016743,MF,carboxyl- or carbamoyltransferase activity,1,0,1,1,""
GO:0016775,MF,"phosphotransferase activity, nitrogenous group as acceptor",7,0,1,1,""
GO:0016784,MF,3-mercaptopyruvate sulfurtransferase activity,1,0,1,1,""
GO:0016869,MF,intramolecular aminotransferase activity,1,0,1,1,""
GO:0016896,MF,"RNA exonuclease activity, producing 5'-phosphomonoesters",42,0,1,1,""
GO:0017061,MF,S-methyl-5-thioadenosine phosphorylase activity,2,0,1,1,""
GO:0017110,MF,nucleoside diphosphate phosphatase activity,17,0,1,1,""
GO:0017124,MF,SH3 domain binding,106,0,1,1,""
GO:0017174,MF,glycine N-methyltransferase activity,1,0,1,1,""
GO:0017187,BP,peptidyl-glutamic acid carboxylation,3,0,1,1,""
GO:0018107,BP,peptidyl-threonine phosphorylation,31,0,1,1,""
GO:0018206,BP,peptidyl-methionine modification,4,0,1,1,""
GO:0018210,BP,peptidyl-threonine modification,31,0,1,1,""
GO:0018214,BP,protein carboxylation,3,0,1,1,""
GO:0018395,BP,peptidyl-lysine hydroxylation to 5-hydroxy-L-lysine,1,0,1,1,""
GO:0018444,CC,translation release factor complex,2,0,1,1,""
GO:0019002,MF,GMP binding,3,0,1,1,""
GO:0019045,BP,latent virus replication,2,0,1,1,""
GO:0019046,BP,release from viral latency,2,0,1,1,""
GO:0019060,BP,intracellular transport of viral protein in host cell,2,0,1,1,""
GO:0019065,BP,receptor-mediated endocytosis of virus by host cell,10,0,1,1,""
GO:0019228,BP,neuronal action potential,31,0,1,1,""
GO:0019241,BP,L-citrulline catabolic process,1,0,1,1,""
GO:0019720,BP,Mo-molybdopterin cofactor metabolic process,6,0,1,1,""
GO:0019724,BP,B cell mediated immunity,94,0,1,1,""
GO:0019780,MF,FAT10 activating enzyme activity,1,0,1,1,""
GO:0019828,MF,aspartic-type endopeptidase inhibitor activity,7,0,1,1,""
GO:0019882,BP,antigen processing and presentation,95,0,1,1,""
GO:0019884,BP,antigen processing and presentation of exogenous antigen,39,0,1,1,""
GO:0019908,CC,nuclear cyclin-dependent protein kinase holoenzyme complex,22,0,1,1,""
GO:0019914,MF,cyclin-dependent protein kinase regulator activity,49,0,1,1,""
GO:0019918,BP,"peptidyl-arginine methylation, to symmetrical-dimethyl arginine",1,0,1,1,""
GO:0020003,CC,symbiont-containing vacuole,1,0,1,1,""
GO:0021532,BP,neural tube patterning,7,0,1,1,""
GO:0021650,BP,vestibulocochlear nerve formation,5,0,1,1,""
GO:0021681,BP,cerebellar granular layer development,10,0,1,1,""
GO:0021871,BP,forebrain regionalization,5,0,1,1,""
GO:0022009,BP,central nervous system vasculogenesis,3,0,1,1,""
GO:0022010,BP,central nervous system myelination,15,0,1,1,""
GO:0030010,BP,establishment of cell polarity,117,0,1,1,""
GO:0030058,MF,aliphatic amine dehydrogenase activity,1,0,1,1,""
GO:0030070,BP,insulin processing,7,0,1,1,""
GO:0030157,BP,pancreatic juice secretion,8,0,1,1,""
GO:0030162,BP,regulation of proteolysis,138,0,1,1,""
GO:0030207,BP,chondroitin sulfate proteoglycan catabolic process,6,0,1,1,""
GO:0030214,BP,hyaluronan catabolic process,17,0,1,1,""
GO:0030221,BP,basophil differentiation,1,0,1,1,""
GO:0030377,MF,urokinase plasminogen activator receptor activity,1,0,1,1,""
GO:0030393,BP,fructoselysine metabolic process,1,0,1,1,""
GO:0030578,BP,PML body organization,6,0,1,1,""
GO:0030581,BP,symbiont intracellular protein transport in host,2,0,1,1,""
GO:0030719,BP,P granule organization,6,0,1,1,""
GO:0030896,CC,checkpoint clamp complex,5,0,1,1,""
GO:0030954,BP,astral microtubule nucleation,1,0,1,1,""
GO:0031104,BP,dendrite regeneration,1,0,1,1,""
GO:0031126,BP,sno(s)RNA 3'-end processing,11,0,1,1,""
GO:0031127,MF,"alpha-(1,2)-fucosyltransferase activity",2,0,1,1,""
GO:0031213,CC,RSF complex,2,0,1,1,""
GO:0031256,CC,leading edge membrane,180,0,1,1,""
GO:0031394,BP,positive regulation of prostaglandin biosynthetic process,9,0,1,1,""
GO:0031420,MF,alkali metal ion binding,19,0,1,1,""
GO:0031432,MF,titin binding,13,0,1,1,""
GO:0031444,BP,slow-twitch skeletal muscle fiber contraction,2,0,1,1,""
GO:0031544,MF,peptidyl-proline 3-dioxygenase activity,4,0,1,1,""
GO:0031583,BP,phospholipase D-activating G protein-coupled receptor signaling pathway,2,0,1,1,""
GO:0031629,BP,synaptic vesicle fusion to presynaptic active zone membrane,29,0,1,1,""
GO:0031664,BP,regulation of lipopolysaccharide-mediated signaling pathway,32,0,1,1,""
GO:0031687,MF,A2A adenosine receptor binding,3,0,1,1,""
GO:0031699,MF,beta-3 adrenergic receptor binding,2,0,1,1,""
GO:0031729,MF,CCR4 chemokine receptor binding,1,0,1,1,""
GO:0031751,MF,D4 dopamine receptor binding,1,0,1,1,""
GO:0031768,MF,ghrelin receptor binding,1,0,1,1,""
GO:0031914,BP,negative regulation of synaptic plasticity,3,0,1,1,""
GO:0031996,MF,thioesterase binding,9,0,1,1,""
GO:0032049,BP,cardiolipin biosynthetic process,4,0,1,1,""
GO:0032056,BP,positive regulation of translation in response to stress,6,0,1,1,""
GO:0032203,BP,telomere formation via telomerase,1,0,1,1,""
GO:0032217,MF,riboflavin transmembrane transporter activity,6,0,1,1,""
GO:0032218,BP,riboflavin transport,6,0,1,1,""
GO:0032273,BP,positive regulation of protein polymerization,78,0,1,1,""
GO:0032291,BP,axon ensheathment in central nervous system,15,0,1,1,""
GO:0032297,BP,negative regulation of DNA-templated DNA replication initiation,1,0,1,1,""
GO:0032304,BP,negative regulation of icosanoid secretion,2,0,1,1,""
GO:0032324,BP,molybdopterin cofactor biosynthetic process,6,0,1,1,""
GO:0032372,BP,negative regulation of sterol transport,34,0,1,1,""
GO:0032375,BP,negative regulation of cholesterol transport,34,0,1,1,""
GO:0032378,BP,negative regulation of intracellular lipid transport,5,0,1,1,""
GO:0032381,BP,negative regulation of intracellular sterol transport,5,0,1,1,""
GO:0032384,BP,negative regulation of intracellular cholesterol transport,5,0,1,1,""
GO:0032405,MF,MutLalpha complex binding,6,0,1,1,""
GO:0032406,MF,MutLbeta complex binding,2,0,1,1,""
GO:0032408,MF,MutSbeta complex binding,2,0,1,1,""
GO:0032411,BP,positive regulation of transporter activity,31,0,1,1,""
GO:0032434,BP,regulation of proteasomal ubiquitin-dependent protein catabolic process,117,0,1,1,""
GO:0032435,BP,negative regulation of proteasomal ubiquitin-dependent protein catabolic process,38,0,1,1,""
GO:0032489,BP,regulation of Cdc42 protein signal transduction,12,0,1,1,""
GO:0032528,BP,microvillus organization,20,0,1,1,""
GO:0032588,CC,trans-Golgi network membrane,112,0,1,1,""
GO:0032745,BP,positive regulation of interleukin-21 production,2,0,1,1,""
GO:0032831,BP,"positive regulation of CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation",3,0,1,1,""
GO:0032876,BP,negative regulation of DNA endoreduplication,1,0,1,1,""
GO:0032902,BP,nerve growth factor production,3,0,1,1,""
GO:0032938,BP,negative regulation of translation in response to oxidative stress,1,0,1,1,""
GO:0032958,BP,inositol phosphate biosynthetic process,23,0,1,1,""
GO:0033005,BP,positive regulation of mast cell activation,6,0,1,1,""
GO:0033147,BP,negative regulation of intracellular estrogen receptor signaling pathway,13,0,1,1,""
GO:0033240,BP,positive regulation of amine metabolic process,5,0,1,1,""
GO:0033558,MF,protein lysine deacetylase activity,20,0,1,1,""
GO:0033595,BP,response to genistein,5,0,1,1,""
GO:0033599,BP,regulation of mammary gland epithelial cell proliferation,8,0,1,1,""
GO:0033628,BP,regulation of cell adhesion mediated by integrin,44,0,1,1,""
GO:0033746,MF,histone H3R2 demethylase activity,1,0,1,1,""
GO:0033749,MF,histone H4R3 demethylase activity,1,0,1,1,""
GO:0033750,BP,ribosome localization,12,0,1,1,""
GO:0033764,MF,"steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",29,0,1,1,""
GO:0034061,MF,DNA polymerase activity,28,0,1,1,""
GO:0034098,CC,VCP-NPL4-UFD1 AAA ATPase complex,9,0,1,1,""
GO:0034113,BP,heterotypic cell-cell adhesion,59,0,1,1,""
GO:0034144,BP,negative regulation of toll-like receptor 4 signaling pathway,20,0,1,1,""
GO:0034150,BP,toll-like receptor 6 signaling pathway,2,0,1,1,""
GO:0034151,BP,regulation of toll-like receptor 6 signaling pathway,2,0,1,1,""
GO:0034465,BP,response to carbon monoxide,3,0,1,1,""
GO:0034474,BP,U2 snRNA 3'-end processing,1,0,1,1,""
GO:0034597,MF,"phosphatidylinositol-4,5-bisphosphate 4-phosphatase activity",2,0,1,1,""
GO:0034653,BP,retinoic acid catabolic process,4,0,1,1,""
GO:0034665,CC,integrin alpha1-beta1 complex,2,0,1,1,""
GO:0034687,CC,integrin alphaL-beta2 complex,2,0,1,1,""
GO:0034688,CC,integrin alphaM-beta2 complex,2,0,1,1,""
GO:0034722,MF,gamma-glutamyl-peptidase activity,1,0,1,1,""
GO:0034760,BP,negative regulation of iron ion transmembrane transport,2,0,1,1,""
GO:0035176,BP,social behavior,33,0,1,1,""
GO:0035247,BP,peptidyl-arginine omega-N-methylation,1,0,1,1,""
GO:0035312,MF,5'-3' DNA exonuclease activity,8,0,1,1,""
GO:0035351,BP,heme transmembrane transport,3,0,1,1,""
